metric_label,img_idx,mos_rating,mos_zscore,score
kNN_dc_ae_l10_k1,69,41.22542756590909,-1.3132722431581907,250521.34375
kNN_dc_ae_l10_k1,70,41.450596035,-1.3002941633660317,195556.40625
kNN_dc_ae_l10_k1,71,41.606778884545456,-1.2912922214345022,172546.46875
kNN_dc_ae_l10_k1,72,41.74143011090909,-1.283531301946464,248707.734375
kNN_dc_ae_l10_k1,73,42.27668356454546,-1.2526807922886625,179224.78125
kNN_dc_ae_l10_k1,74,42.349748590454546,-1.2484695288729066,225351.484375
kNN_dc_ae_l10_k1,75,42.93479045136364,-1.2147493548925703,310177.1875
kNN_dc_ae_l10_k1,76,42.999259720454546,-1.2110335268204517,231094.65625
kNN_dc_ae_l10_k1,77,43.14833512181818,-1.2024412382919711,211573.21875
kNN_dc_ae_l10_k1,78,43.849900354999995,-1.1620049835516937,238394.46875
kNN_dc_ae_l10_k1,79,44.24228326,-1.1393891320928766,176626.234375
kNN_dc_ae_l10_k1,80,44.68483293727273,-1.113881808412842,396249.25
kNN_dc_ae_l10_k1,81,45.014271393181815,-1.0948938986728347,217047.09375
kNN_dc_ae_l10_k1,82,45.044897863636365,-1.0931286747100122,461451.96875
kNN_dc_ae_l10_k1,83,45.242849799999995,-1.0817192796223616,191604.9375
kNN_dc_ae_l10_k1,84,45.34376912590909,-1.0759025723830795,206875.75
kNN_dc_ae_l10_k1,85,45.44974382363636,-1.0697944876738517,215647.71875
kNN_dc_ae_l10_k1,86,45.87703164136364,-1.0451668148248472,188020.609375
kNN_dc_ae_l10_k1,87,46.05975058136364,-1.0346354069752812,239998.0625
kNN_dc_ae_l10_k1,88,46.3385215,-1.0185678321482947,265930.25
kNN_dc_ae_l10_k1,89,46.461104443636366,-1.0115024946696791,178369.375
kNN_dc_ae_l10_k1,90,46.55172569545454,-1.00627933957292,221915.90625
kNN_dc_ae_l10_k1,91,46.63784059272727,-1.0013159181284732,189813.421875
kNN_dc_ae_l10_k1,92,46.92503363227272,-0.9847629158452418,212819.703125
kNN_dc_ae_l10_k1,93,46.98420985,-0.9813521644262555,195165.875
kNN_dc_ae_l10_k1,94,47.05894020545455,-0.9770449160806003,198857.9375
kNN_dc_ae_l10_k1,95,47.18393024863636,-0.9698408401272126,280436.875
kNN_dc_ae_l10_k1,96,47.45620903181818,-0.9541474538013544,185233.796875
kNN_dc_ae_l10_k1,97,47.57944400681818,-0.9470445350614799,182909.859375
kNN_dc_ae_l10_k1,98,47.68605184090909,-0.9408999581458618,172733.0625
kNN_dc_ae_l10_k1,99,47.85413733318182,-0.9312119812305011,410805.875
kNN_dc_ae_l10_k1,100,47.997159330454544,-0.9229685939563709,245490.78125
kNN_dc_ae_l10_k1,101,48.745656067727275,-0.8798273387898924,229183.53125
kNN_dc_ae_l10_k1,102,48.974869975454546,-0.8666160912472533,181586.890625
kNN_dc_ae_l10_k1,103,49.269933079999994,-0.8496094804638982,208656.78125
kNN_dc_ae_l10_k1,104,49.50143869090909,-0.8362661455696251,179936.78125
kNN_dc_ae_l10_k1,105,50.02686477227273,-0.8059820581201266,219232.09375
kNN_dc_ae_l10_k1,106,50.24467801363637,-0.793427913049909,230121.203125
kNN_dc_ae_l10_k1,107,50.26601576545454,-0.7921980648087251,230166.125
kNN_dc_ae_l10_k1,108,50.287720933636365,-0.7909470397175866,219794.59375
kNN_dc_ae_l10_k1,109,50.397065763181814,-0.7846447100511362,226979.84375
kNN_dc_ae_l10_k1,110,50.44004938636363,-0.782167254421305,365402.9375
kNN_dc_ae_l10_k1,111,50.53053583909091,-0.7769518687665316,188862.828125
kNN_dc_ae_l10_k1,112,50.744067415454545,-0.7646445068726515,255994.640625
kNN_dc_ae_l10_k1,113,50.877768575909094,-0.756938346522186,203925.0
kNN_dc_ae_l10_k1,114,50.952142585000004,-0.7526516369826949,306237.53125
kNN_dc_ae_l10_k1,115,51.255980857727266,-0.7351392500872892,182617.921875
kNN_dc_ae_l10_k1,116,51.47010300409091,-0.7227978493929772,266130.09375
kNN_dc_ae_l10_k1,117,51.48649149727273,-0.7218532625551946,267882.25
kNN_dc_ae_l10_k1,118,51.49088870772727,-0.7215998196625357,229773.71875
kNN_dc_ae_l10_k1,119,51.669473619090915,-0.7113066856428819,207551.375
kNN_dc_ae_l10_k1,120,51.78909724363636,-0.7044119150267025,472719.3125
kNN_dc_ae_l10_k1,121,51.85205774272727,-0.7007830482308545,192316.203125
kNN_dc_ae_l10_k1,122,51.87800455454545,-0.699287546682667,278776.8125
kNN_dc_ae_l10_k1,123,51.92553946363636,-0.6965477676825893,316098.28125
kNN_dc_ae_l10_k1,124,52.00039339090909,-0.6922333970034971,255091.9375
kNN_dc_ae_l10_k1,125,52.126720309090906,-0.6849522673201076,200414.125
kNN_dc_ae_l10_k1,126,52.30133809090909,-0.6748877875343021,273729.40625
kNN_dc_ae_l10_k1,127,52.82782977227273,-0.6445422818858776,277318.375
kNN_dc_ae_l10_k1,128,52.94948191,-0.637530593452388,233851.3125
kNN_dc_ae_l10_k1,129,52.977303153181815,-0.6359270549312603,268739.25
kNN_dc_ae_l10_k1,130,53.02329102272727,-0.6332764429568486,377691.5625
kNN_dc_ae_l10_k1,131,53.11169118954546,-0.6281813049775454,192938.421875
kNN_dc_ae_l10_k1,132,53.15595768772727,-0.6256299080264427,236611.484375
kNN_dc_ae_l10_k1,133,53.19575964181818,-0.6233358348901765,199520.53125
kNN_dc_ae_l10_k1,134,53.738266159999995,-0.5920672789100433,405012.53125
kNN_dc_ae_l10_k1,135,54.35688324090909,-0.5564119233034402,213294.609375
kNN_dc_ae_l10_k1,136,54.43010616227273,-0.5521915592359978,227038.0625
kNN_dc_ae_l10_k1,137,54.51598353272727,-0.5472418281719658,352450.84375
kNN_dc_ae_l10_k1,138,54.63723127590909,-0.5402534479072425,284804.78125
kNN_dc_ae_l10_k1,139,54.68535675181818,-0.5374796302901245,224556.578125
kNN_dc_ae_l10_k1,140,54.72388539863636,-0.5352589470181324,288384.03125
kNN_dc_ae_l10_k1,141,55.23867115454546,-0.5055881381210048,202212.59375
kNN_dc_ae_l10_k1,142,55.2775563909091,-0.5033469020265294,315870.09375
kNN_dc_ae_l10_k1,143,55.699695931818184,-0.47901596143141617,261499.1875
kNN_dc_ae_l10_k1,144,55.80372709545455,-0.4730198965827504,275177.1875
kNN_dc_ae_l10_k1,145,55.82518654818182,-0.4717830338420878,249709.09375
kNN_dc_ae_l10_k1,146,56.236087309090905,-0.4480998650428898,186085.96875
kNN_dc_ae_l10_k1,147,56.34353036818182,-0.44190714809799403,204107.65625
kNN_dc_ae_l10_k1,148,56.343846956363635,-0.44188890084205507,176138.90625
kNN_dc_ae_l10_k1,149,56.418747340909086,-0.4375718524959041,179793.328125
kNN_dc_ae_l10_k1,150,56.4284854,-0.43701057804920695,344157.09375
kNN_dc_ae_l10_k1,151,56.43083487727272,-0.4368751607608167,316465.0625
kNN_dc_ae_l10_k1,152,56.73676582727273,-0.41924215780964386,276468.6875
kNN_dc_ae_l10_k1,153,56.80215198181818,-0.415473483028404,994761.375
kNN_dc_ae_l10_k1,154,56.838491672272724,-0.41337896506927063,186785.328125
kNN_dc_ae_l10_k1,155,56.87784920000001,-0.4111105074236286,323968.125
kNN_dc_ae_l10_k1,156,56.88495511818182,-0.41070094220549447,201999.8125
kNN_dc_ae_l10_k1,157,56.89427865,-0.4101635599495794,138478.140625
kNN_dc_ae_l10_k1,158,57.014437336363635,-0.4032379498690725,211464.03125
kNN_dc_ae_l10_k1,159,57.01605029863636,-0.40314498324207687,257088.46875
kNN_dc_ae_l10_k1,160,57.06027285454545,-0.40059611900047776,255415.75
kNN_dc_ae_l10_k1,161,57.08577673045454,-0.3991261470372903,299304.375
kNN_dc_ae_l10_k1,162,57.165035822727276,-0.39455787498782163,258789.046875
kNN_dc_ae_l10_k1,163,57.30280682363637,-0.386617140434433,243721.53125
kNN_dc_ae_l10_k1,164,57.552973348181816,-0.3721982427531278,171489.1875
kNN_dc_ae_l10_k1,165,57.715692645,-0.3628195583114009,201037.796875
kNN_dc_ae_l10_k1,166,57.94736867727273,-0.34946640080713065,267899.0
kNN_dc_ae_l10_k1,167,58.01582408181818,-0.3455208230538053,352651.96875
kNN_dc_ae_l10_k1,168,58.14704098045454,-0.33795784859535755,163477.40625
kNN_dc_ae_l10_k1,169,58.40466673181818,-0.32310902197584374,309307.625
kNN_dc_ae_l10_k1,170,58.48494007,-0.3184822916333907,225120.28125
kNN_dc_ae_l10_k1,171,58.90741873181818,-0.2941318050590592,239885.53125
kNN_dc_ae_l10_k1,172,58.92814133636364,-0.29293741218345776,194309.515625
kNN_dc_ae_l10_k1,173,58.959711454090915,-0.29111779903528184,209301.609375
kNN_dc_ae_l10_k1,174,59.080638213636355,-0.2841479193681854,340980.96875
kNN_dc_ae_l10_k1,175,59.15176404636364,-0.2800484256151513,200597.875
kNN_dc_ae_l10_k1,176,59.165360129545455,-0.27926478546736844,159370.34375
kNN_dc_ae_l10_k1,177,59.343238913181814,-0.26901235067183393,158219.90625
kNN_dc_ae_l10_k1,178,59.52943686818182,-0.2582804221434605,276840.46875
kNN_dc_ae_l10_k1,179,59.53394987363636,-0.2580203051513792,415648.5
kNN_dc_ae_l10_k1,180,59.61907620909091,-0.2531138616408659,256346.46875
kNN_dc_ae_l10_k1,181,59.64024705,-0.25189363367691286,253821.8125
kNN_dc_ae_l10_k1,182,59.81487126545455,-0.2418287830743299,545383.5625
kNN_dc_ae_l10_k1,183,59.821444613636366,-0.241449913699103,220987.625
kNN_dc_ae_l10_k1,184,59.82249576181818,-0.241389328462493,191578.234375
kNN_dc_ae_l10_k1,185,60.13491826227273,-0.22338217072795283,560531.8125
kNN_dc_ae_l10_k1,186,60.66603184545455,-0.19277027160609897,182197.828125
kNN_dc_ae_l10_k1,187,60.91525143409091,-0.1784059526579342,385367.125
kNN_dc_ae_l10_k1,188,60.98922430909091,-0.17414236336374334,231362.84375
kNN_dc_ae_l10_k1,189,61.15445065909091,-0.16461917939964438,193495.125
kNN_dc_ae_l10_k1,190,61.257236485,-0.15869489232900422,291082.0625
kNN_dc_ae_l10_k1,191,61.38288141818182,-0.1514530703505647,194201.3125
kNN_dc_ae_l10_k1,192,61.41676890772727,-0.14949989038246164,243290.46875
kNN_dc_ae_l10_k1,193,61.450913154545454,-0.1475319116444142,239932.484375
kNN_dc_ae_l10_k1,194,61.557454278181815,-0.14139117973251966,339766.875
kNN_dc_ae_l10_k1,195,61.612018317727276,-0.1382462613438015,240022.5625
kNN_dc_ae_l10_k1,196,61.66026577136363,-0.13546541327218128,403619.71875
kNN_dc_ae_l10_k1,197,61.784896459090916,-0.12828204956052722,250647.3125
kNN_dc_ae_l10_k1,198,61.80260090454545,-0.12726161492013313,323377.59375
kNN_dc_ae_l10_k1,199,62.04634134636364,-0.11321309864578996,306761.28125
kNN_dc_ae_l10_k1,200,62.140166177272725,-0.1078052982244427,211056.25
kNN_dc_ae_l10_k1,201,62.30800517363637,-0.0981315286427709,840352.375
kNN_dc_ae_l10_k1,202,62.48285368636363,-0.08805375017371433,211895.015625
kNN_dc_ae_l10_k1,203,62.50087945,-0.08701479565343062,221736.53125
kNN_dc_ae_l10_k1,204,62.515273900000004,-0.08618513987871876,212565.03125
kNN_dc_ae_l10_k1,205,62.56153540454545,-0.08351875634944335,202312.6875
kNN_dc_ae_l10_k1,206,62.62842450590909,-0.07966345592382028,256221.171875
kNN_dc_ae_l10_k1,207,62.64787497272727,-0.07854238550316901,196618.90625
kNN_dc_ae_l10_k1,208,62.80573838590909,-0.06944358059141646,255450.03125
kNN_dc_ae_l10_k1,209,62.831736559090906,-0.06794511871810778,208738.84375
kNN_dc_ae_l10_k1,210,63.033077886363635,-0.05634036863318487,747662.9375
kNN_dc_ae_l10_k1,211,63.2958711590909,-0.041193700558090865,199585.625
kNN_dc_ae_l10_k1,212,63.30556153181818,-0.04063517461980955,251109.125
kNN_dc_ae_l10_k1,213,63.451246159090914,-0.0322383208113255,282240.1875
kNN_dc_ae_l10_k1,214,63.51674641363636,-0.02846306962571502,232834.328125
kNN_dc_ae_l10_k1,215,63.52993807136364,-0.027702739428211564,190894.28125
kNN_dc_ae_l10_k1,216,63.601648069090906,-0.02356957604100441,169763.25
kNN_dc_ae_l10_k1,217,63.632569839545454,-0.021787331813408223,276867.125
kNN_dc_ae_l10_k1,218,63.65115097727273,-0.02071636708629849,283147.1875
kNN_dc_ae_l10_k1,219,63.71100458181818,-0.017266572988681755,214929.96875
kNN_dc_ae_l10_k1,220,63.89873966363636,-0.006446048776474242,185790.71875
kNN_dc_ae_l10_k1,221,63.92419218818182,-0.004979036562035517,180024.546875
kNN_dc_ae_l10_k1,222,63.96103896818182,-0.002855291382016408,246973.328125
kNN_dc_ae_l10_k1,223,63.99746849090909,-0.0007555957423308915,370860.0
kNN_dc_ae_l10_k1,224,64.02118780454545,0.000611519050564863,271112.03125
kNN_dc_ae_l10_k1,225,64.02835174090909,0.0010244282741725598,183249.625
kNN_dc_ae_l10_k1,226,64.1043883409091,0.005406964896234798,383854.5
kNN_dc_ae_l10_k1,227,64.15682117727273,0.008429046703709133,210008.78125
kNN_dc_ae_l10_k1,228,64.23845857272727,0.01313439748621699,327374.125
kNN_dc_ae_l10_k1,229,64.25370258636363,0.014013019729039077,215258.71875
kNN_dc_ae_l10_k1,230,64.32671434181817,0.01822121278502206,305184.03125
kNN_dc_ae_l10_k1,231,64.40631527727272,0.022809187717882526,222225.375
kNN_dc_ae_l10_k1,232,64.56676404090909,0.032057004987472486,436588.75
kNN_dc_ae_l10_k1,233,64.70266141363636,0.0398897488610707,237075.703125
kNN_dc_ae_l10_k1,234,64.83579067045456,0.047562946288015,334069.75
kNN_dc_ae_l10_k1,235,64.88276691590909,0.05027052548108044,399241.84375
kNN_dc_ae_l10_k1,236,64.91428311818181,0.05208703109348984,202286.90625
kNN_dc_ae_l10_k1,237,64.99876317727272,0.056956225044821694,385282.6875
kNN_dc_ae_l10_k1,238,65.11283459954545,0.06353098227543044,289172.875
kNN_dc_ae_l10_k1,239,65.12859398045454,0.06443930884414997,210883.375
kNN_dc_ae_l10_k1,240,65.15700578272727,0.06607688553694015,194204.71875
kNN_dc_ae_l10_k1,241,65.26560826818182,0.07233642856952589,225334.9375
kNN_dc_ae_l10_k1,242,65.49862164545455,0.08576666689328061,291657.65625
kNN_dc_ae_l10_k1,243,65.58085287863636,0.09050624481886647,181159.640625
kNN_dc_ae_l10_k1,244,65.74797291818182,0.10013857574355729,235961.65625
kNN_dc_ae_l10_k1,245,65.77319434545456,0.10159226815857124,236243.203125
kNN_dc_ae_l10_k1,246,65.79643795909091,0.10293196493604907,205472.46875
kNN_dc_ae_l10_k1,247,65.90152255454545,0.10898874664372764,272320.3125
kNN_dc_ae_l10_k1,248,66.06104215454546,0.11818300952419154,270415.625
kNN_dc_ae_l10_k1,249,66.34667021363636,0.13464581071801482,280132.75
kNN_dc_ae_l10_k1,250,66.41367993636364,0.13850806342114064,182769.03125
kNN_dc_ae_l10_k1,251,66.49486482500001,0.14318733297826053,363319.96875
kNN_dc_ae_l10_k1,252,66.57540134545455,0.14782923240965884,259372.109375
kNN_dc_ae_l10_k1,253,66.64770191772728,0.15199643485928482,301748.34375
kNN_dc_ae_l10_k1,254,66.69631712272727,0.15479847908932004,206800.53125
kNN_dc_ae_l10_k1,255,66.69915260454546,0.15496190831826281,453802.25
kNN_dc_ae_l10_k1,256,66.84640655909091,0.16344921375457688,181318.234375
kNN_dc_ae_l10_k1,257,66.92138232272727,0.1677706067403678,154520.296875
kNN_dc_ae_l10_k1,258,67.1600262,0.1815253713113582,174890.40625
kNN_dc_ae_l10_k1,259,67.24224864545455,0.1862644427369615,373979.34375
kNN_dc_ae_l10_k1,260,67.33497136227273,0.19160872038946963,1705219.375
kNN_dc_ae_l10_k1,261,67.50431248636363,0.20136906840541843,303268.15625
kNN_dc_ae_l10_k1,262,67.65232870272727,0.20990030847760313,214481.9375
kNN_dc_ae_l10_k1,263,67.78208407272727,0.2173790445196429,217866.140625
kNN_dc_ae_l10_k1,264,67.84529925,0.2210225902524589,214803.75
kNN_dc_ae_l10_k1,265,67.89158320909091,0.22369026799883285,214704.421875
kNN_dc_ae_l10_k1,266,67.98637594090908,0.22915385551719142,249417.5625
kNN_dc_ae_l10_k1,267,68.0851692090909,0.234848022744816,262902.71875
kNN_dc_ae_l10_k1,268,68.12695885,0.23725666058115907,183971.828125
kNN_dc_ae_l10_k1,269,68.2302839,0.24321202701786718,340340.75
kNN_dc_ae_l10_k1,270,68.23565684545454,0.24352170854259156,236982.140625
kNN_dc_ae_l10_k1,271,68.26595938409092,0.24526826198284749,186295.59375
kNN_dc_ae_l10_k1,272,68.27114585318182,0.2455671955323495,321280.53125
kNN_dc_ae_l10_k1,273,68.32032611363637,0.24840180797589106,220303.71875
kNN_dc_ae_l10_k1,274,68.38830778636363,0.25232008115428434,366031.9375
kNN_dc_ae_l10_k1,275,68.41746199090909,0.2540004478343775,174755.59375
kNN_dc_ae_l10_k1,276,68.46063733181818,0.256488953536948,270122.53125
kNN_dc_ae_l10_k1,277,68.46664887727273,0.256835442176758,182224.640625
kNN_dc_ae_l10_k1,278,68.47213741363636,0.2571517860376766,416480.96875
kNN_dc_ae_l10_k1,279,68.93374281227273,0.283757428116166,247253.328125
kNN_dc_ae_l10_k1,280,69.04567613727274,0.29020895140944425,180748.875
kNN_dc_ae_l10_k1,281,69.05974111818182,0.2910196175086998,310176.40625
kNN_dc_ae_l10_k1,282,69.09219679545454,0.2928902718283501,285894.4375
kNN_dc_ae_l10_k1,283,69.09712682727273,0.29317442505181285,196988.84375
kNN_dc_ae_l10_k1,284,69.10091421363637,0.29339271939217726,218949.703125
kNN_dc_ae_l10_k1,285,69.10780212727273,0.2937897194390094,167492.65625
kNN_dc_ae_l10_k1,286,69.12065298636364,0.2945304069577943,254254.03125
kNN_dc_ae_l10_k1,287,69.18059698636364,0.2979854111961857,213743.078125
kNN_dc_ae_l10_k1,288,69.23367816363636,0.30104486155745686,350356.34375
kNN_dc_ae_l10_k1,289,69.2644266,0.3028171152936152,393814.75
kNN_dc_ae_l10_k1,290,69.35791935818182,0.30820577597320115,243270.40625
kNN_dc_ae_l10_k1,291,69.61843814545455,0.32322134907823014,253874.140625
kNN_dc_ae_l10_k1,292,69.80519480454545,0.33398547974530074,278328.40625
kNN_dc_ae_l10_k1,293,69.8553488,0.33687621554651076,289041.625
kNN_dc_ae_l10_k1,294,69.88728480909091,0.3387169176479122,484326.78125
kNN_dc_ae_l10_k1,295,69.97248817863637,0.3436278011876287,288410.96875
kNN_dc_ae_l10_k1,296,70.05721009181819,0.3485109349312532,258022.0
kNN_dc_ae_l10_k1,297,70.14929492727272,0.35381844688886305,241566.59375
kNN_dc_ae_l10_k1,298,70.15787111818182,0.35431275450831085,203932.71875
kNN_dc_ae_l10_k1,299,70.16147875909091,0.3545206888241977,345455.25
kNN_dc_ae_l10_k1,300,70.20511073181818,0.3570355135056018,372698.15625
kNN_dc_ae_l10_k1,301,70.32331571818182,0.3638485177910241,313057.9375
kNN_dc_ae_l10_k1,302,70.37705808636363,0.36694607734409634,452718.5
kNN_dc_ae_l10_k1,303,70.399005675,0.36821107487114013,281511.5625
kNN_dc_ae_l10_k1,304,70.50181075318181,0.37413647158884883,221139.625
kNN_dc_ae_l10_k1,305,70.6102672090909,0.38038759788750787,448305.6875
kNN_dc_ae_l10_k1,306,70.7436578590909,0.38807586128520843,233581.84375
kNN_dc_ae_l10_k1,307,70.83137117272727,0.39313141097119886,305987.375
kNN_dc_ae_l10_k1,308,70.8352099,0.39335266445774103,214298.328125
kNN_dc_ae_l10_k1,309,70.84563281363636,0.3939534120019492,324974.8125
kNN_dc_ae_l10_k1,310,70.86294127272727,0.394951023097624,192910.359375
kNN_dc_ae_l10_k1,311,70.88488886772727,0.3962160209914498,230366.03125
kNN_dc_ae_l10_k1,312,70.94146290454545,0.3994767899923458,182718.296875
kNN_dc_ae_l10_k1,313,71.03486937272727,0.4048604771580567,307564.46875
kNN_dc_ae_l10_k1,314,71.06114357272727,0.4063748484439294,196694.796875
kNN_dc_ae_l10_k1,315,71.16676672727273,0.41246267118893826,242147.53125
kNN_dc_ae_l10_k1,316,71.17873871818182,0.41315270320770386,495432.75
kNN_dc_ae_l10_k1,317,71.2066498259091,0.4147614212694939,224496.59375
kNN_dc_ae_l10_k1,318,71.25545576818182,0.4175744590616155,363942.0625
kNN_dc_ae_l10_k1,319,71.3174982909091,0.4211504162713988,280698.125
kNN_dc_ae_l10_k1,320,71.36296618181818,0.4237710581338302,163793.34375
kNN_dc_ae_l10_k1,321,71.46931471818182,0.4299006898548213,438076.15625
kNN_dc_ae_l10_k1,322,71.72297334090909,0.4445208622928842,239515.15625
kNN_dc_ae_l10_k1,323,71.90808025909091,0.45518990651538743,189008.46875
kNN_dc_ae_l10_k1,324,71.99829709090909,0.46038975197625187,188024.46875
kNN_dc_ae_l10_k1,325,72.09644175681818,0.46604653558581094,250185.3125
kNN_dc_ae_l10_k1,326,72.15469048045455,0.4694038288435938,361022.5625
kNN_dc_ae_l10_k1,327,72.16259906363636,0.4698596574238161,195941.09375
kNN_dc_ae_l10_k1,328,72.25012620454545,0.47490447663533314,214874.0
kNN_dc_ae_l10_k1,329,72.32991709090909,0.4795033998064825,331027.0625
kNN_dc_ae_l10_k1,330,72.3529890590909,0.4808332034207922,241633.875
kNN_dc_ae_l10_k1,331,72.35690482818183,0.48105889738191765,226546.3125
kNN_dc_ae_l10_k1,332,72.45495321363636,0.48671013165578725,194488.375
kNN_dc_ae_l10_k1,333,72.62635492727273,0.49658924628079065,211979.765625
kNN_dc_ae_l10_k1,334,72.63195748181819,0.49691216183031,144114.03125
kNN_dc_ae_l10_k1,335,72.83995069636363,0.5089003080636467,219145.90625
kNN_dc_ae_l10_k1,336,72.89617321363636,0.5121408164626576,232537.96875
kNN_dc_ae_l10_k1,337,73.03390340545455,0.5200791988943657,338929.0
kNN_dc_ae_l10_k1,338,73.11911989545455,0.5249908386603275,194614.28125
