metric_label,img_idx,mos_rating,mos_zscore,score
kNN_MMD_dc_ae_l10_k1,81,45.014271393181815,-1.0948938986728347,1.9717310536652803
kNN_MMD_dc_ae_l10_k1,82,45.044897863636365,-1.0931286747100122,1.9998325875058072
kNN_MMD_dc_ae_l10_k1,83,45.242849799999995,-1.0817192796223616,1.9416606947779655
kNN_MMD_dc_ae_l10_k1,84,45.34376912590909,-1.0759025723830795,1.9722347892820835
kNN_MMD_dc_ae_l10_k1,85,45.44974382363636,-1.0697944876738517,1.9757761247456074
kNN_MMD_dc_ae_l10_k1,86,45.87703164136364,-1.0451668148248472,1.9438497833907604
kNN_MMD_dc_ae_l10_k1,87,46.05975058136364,-1.0346354069752812,1.9847056334838271
kNN_MMD_dc_ae_l10_k1,88,46.3385215,-1.0185678321482947,1.9874127395451069
kNN_MMD_dc_ae_l10_k1,89,46.461104443636366,-1.0115024946696791,1.938831228762865
kNN_MMD_dc_ae_l10_k1,90,46.55172569545454,-1.00627933957292,1.9778370298445225
kNN_MMD_dc_ae_l10_k1,91,46.63784059272727,-1.0013159181284732,1.9547536820173264
kNN_MMD_dc_ae_l10_k1,92,46.92503363227272,-0.9847629158452418,1.9552916400134563
kNN_MMD_dc_ae_l10_k1,93,46.98420985,-0.9813521644262555,1.9554395973682404
kNN_MMD_dc_ae_l10_k1,94,47.05894020545455,-0.9770449160806003,1.9700408428907394
kNN_MMD_dc_ae_l10_k1,95,47.18393024863636,-0.9698408401272126,1.9950621998868883
kNN_MMD_dc_ae_l10_k1,96,47.45620903181818,-0.9541474538013544,1.9356709122657776
kNN_MMD_dc_ae_l10_k1,97,47.57944400681818,-0.9470445350614799,1.8888943269848824
kNN_MMD_dc_ae_l10_k1,98,47.68605184090909,-0.9408999581458618,1.948245707899332
kNN_MMD_dc_ae_l10_k1,99,47.85413733318182,-0.9312119812305011,1.9995583139243536
kNN_MMD_dc_ae_l10_k1,100,47.997159330454544,-0.9229685939563709,1.9841887298971415
kNN_MMD_dc_ae_l10_k1,101,48.745656067727275,-0.8798273387898924,1.9828118029981852
kNN_MMD_dc_ae_l10_k1,102,48.974869975454546,-0.8666160912472533,1.9521893858909607
kNN_MMD_dc_ae_l10_k1,103,49.269933079999994,-0.8496094804638982,1.9598539769649506
kNN_MMD_dc_ae_l10_k1,104,49.50143869090909,-0.8362661455696251,1.9159234836697578
kNN_MMD_dc_ae_l10_k1,105,50.02686477227273,-0.8059820581201266,1.9637412913143635
kNN_MMD_dc_ae_l10_k1,106,50.24467801363637,-0.793427913049909,1.9849229911342263
kNN_MMD_dc_ae_l10_k1,107,50.26601576545454,-0.7921980648087251,1.9873789940029383
kNN_MMD_dc_ae_l10_k1,108,50.287720933636365,-0.7909470397175866,1.9695731904357672
kNN_MMD_dc_ae_l10_k1,109,50.397065763181814,-0.7846447100511362,1.9825571477413177
kNN_MMD_dc_ae_l10_k1,110,50.44004938636363,-0.782167254421305,1.999320424743928
kNN_MMD_dc_ae_l10_k1,111,50.53053583909091,-0.7769518687665316,1.926894687116146
kNN_MMD_dc_ae_l10_k1,112,50.744067415454545,-0.7646445068726515,1.992773126810789
kNN_MMD_dc_ae_l10_k1,113,50.877768575909094,-0.756938346522186,1.9570772238075733
kNN_MMD_dc_ae_l10_k1,114,50.952142585000004,-0.7526516369826949,1.9960763384588063
kNN_MMD_dc_ae_l10_k1,115,51.255980857727266,-0.7351392500872892,1.9610396139323711
kNN_MMD_dc_ae_l10_k1,116,51.47010300409091,-0.7227978493929772,1.979972429573536
kNN_MMD_dc_ae_l10_k1,117,51.48649149727273,-0.7218532625551946,1.9862361187115312
kNN_MMD_dc_ae_l10_k1,118,51.49088870772727,-0.7215998196625357,1.9827021937817335
kNN_MMD_dc_ae_l10_k1,119,51.669473619090915,-0.7113066856428819,1.961207576096058
kNN_MMD_dc_ae_l10_k1,120,51.78909724363636,-0.7044119150267025,1.9999088898766786
kNN_MMD_dc_ae_l10_k1,121,51.85205774272727,-0.7007830482308545,1.957461528480053
kNN_MMD_dc_ae_l10_k1,122,51.87800455454545,-0.699287546682667,1.9962250574026257
kNN_MMD_dc_ae_l10_k1,123,51.92553946363636,-0.6965477676825893,1.9936426500789821
kNN_MMD_dc_ae_l10_k1,124,52.00039339090909,-0.6922333970034971,1.9834874458611012
kNN_MMD_dc_ae_l10_k1,125,52.126720309090906,-0.6849522673201076,1.9771881848573685
kNN_MMD_dc_ae_l10_k1,126,52.30133809090909,-0.6748877875343021,1.9905445035547018
kNN_MMD_dc_ae_l10_k1,127,52.82782977227273,-0.6445422818858776,1.9846443524584174
kNN_MMD_dc_ae_l10_k1,128,52.94948191,-0.637530593452388,1.986079047434032
kNN_MMD_dc_ae_l10_k1,129,52.977303153181815,-0.6359270549312603,1.991164455190301
kNN_MMD_dc_ae_l10_k1,130,53.02329102272727,-0.6332764429568486,1.9997000887233298
kNN_MMD_dc_ae_l10_k1,131,53.11169118954546,-0.6281813049775454,1.9520017094910145
kNN_MMD_dc_ae_l10_k1,132,53.15595768772727,-0.6256299080264427,1.983469806611538
kNN_MMD_dc_ae_l10_k1,133,53.19575964181818,-0.6233358348901765,1.9346517696976662
kNN_MMD_dc_ae_l10_k1,134,53.738266159999995,-0.5920672789100433,1.999517001764616
kNN_MMD_dc_ae_l10_k1,135,54.35688324090909,-0.5564119233034402,1.964716099202633
kNN_MMD_dc_ae_l10_k1,136,54.43010616227273,-0.5521915592359978,1.9717158041894436
kNN_MMD_dc_ae_l10_k1,137,54.51598353272727,-0.5472418281719658,1.9989583041751757
kNN_MMD_dc_ae_l10_k1,138,54.63723127590909,-0.5402534479072425,1.9934814013540745
kNN_MMD_dc_ae_l10_k1,139,54.68535675181818,-0.5374796302901245,1.968066431581974
kNN_MMD_dc_ae_l10_k1,140,54.72388539863636,-0.5352589470181324,1.9967663313727826
kNN_MMD_dc_ae_l10_k1,141,55.23867115454546,-0.5055881381210048,1.9563444294035435
kNN_MMD_dc_ae_l10_k1,142,55.2775563909091,-0.5033469020265294,1.99778012605384
kNN_MMD_dc_ae_l10_k1,143,55.699695931818184,-0.47901596143141617,1.986420408822596
kNN_MMD_dc_ae_l10_k1,144,55.80372709545455,-0.4730198965827504,1.992120960727334
kNN_MMD_dc_ae_l10_k1,145,55.82518654818182,-0.4717830338420878,1.9930585455149412
kNN_MMD_dc_ae_l10_k1,146,56.236087309090905,-0.4480998650428898,1.9853662783280015
kNN_MMD_dc_ae_l10_k1,147,56.34353036818182,-0.44190714809799403,1.9663836285471916
kNN_MMD_dc_ae_l10_k1,148,56.343846956363635,-0.44188890084205507,1.8935111686587334
kNN_MMD_dc_ae_l10_k1,149,56.418747340909086,-0.4375718524959041,1.9294877648353577
kNN_MMD_dc_ae_l10_k1,150,56.4284854,-0.43701057804920695,1.9986102932598442
kNN_MMD_dc_ae_l10_k1,151,56.43083487727272,-0.4368751607608167,1.9957878249697387
kNN_MMD_dc_ae_l10_k1,152,56.73676582727273,-0.41924215780964386,1.9889001427218318
kNN_MMD_dc_ae_l10_k1,153,56.80215198181818,-0.415473483028404,1.9999999994669522
kNN_MMD_dc_ae_l10_k1,154,56.838491672272724,-0.41337896506927063,1.9540098644793034
kNN_MMD_dc_ae_l10_k1,155,56.87784920000001,-0.4111105074236286,1.997374328551814
kNN_MMD_dc_ae_l10_k1,156,56.88495511818182,-0.41070094220549447,1.9564789161086082
kNN_MMD_dc_ae_l10_k1,157,56.89427865,-0.4101635599495794,1.884676843881607
kNN_MMD_dc_ae_l10_k1,158,57.014437336363635,-0.4032379498690725,1.9840438179671764
kNN_MMD_dc_ae_l10_k1,159,57.01605029863636,-0.40314498324207687,1.9830095656216145
kNN_MMD_dc_ae_l10_k1,160,57.06027285454545,-0.40059611900047776,1.9869195753708482
kNN_MMD_dc_ae_l10_k1,161,57.08577673045454,-0.3991261470372903,1.9975261185318232
kNN_MMD_dc_ae_l10_k1,162,57.165035822727276,-0.39455787498782163,1.9885535603389144
kNN_MMD_dc_ae_l10_k1,163,57.30280682363637,-0.386617140434433,1.9842389915138483
kNN_MMD_dc_ae_l10_k1,164,57.552973348181816,-0.3721982427531278,1.9390581212937832
kNN_MMD_dc_ae_l10_k1,165,57.715692645,-0.3628195583114009,1.9458654783666134
kNN_MMD_dc_ae_l10_k1,166,57.94736867727273,-0.34946640080713065,1.9931491841562092
kNN_MMD_dc_ae_l10_k1,167,58.01582408181818,-0.3455208230538053,1.9984517922857776
kNN_MMD_dc_ae_l10_k1,168,58.14704098045454,-0.33795784859535755,1.9384313747286797
kNN_MMD_dc_ae_l10_k1,169,58.40466673181818,-0.32310902197584374,1.99623614968732
kNN_MMD_dc_ae_l10_k1,170,58.48494007,-0.3184822916333907,1.970133014023304
kNN_MMD_dc_ae_l10_k1,171,58.90741873181818,-0.2941318050590592,1.9885640237480402
kNN_MMD_dc_ae_l10_k1,172,58.92814133636364,-0.29293741218345776,1.9741040784865618
kNN_MMD_dc_ae_l10_k1,173,58.959711454090915,-0.29111779903528184,1.9641112051904202
kNN_MMD_dc_ae_l10_k1,174,59.080638213636355,-0.2841479193681854,1.9990310371504165
kNN_MMD_dc_ae_l10_k1,175,59.15176404636364,-0.2800484256151513,1.9731929805129766
kNN_MMD_dc_ae_l10_k1,176,59.165360129545455,-0.27926478546736844,1.9083358347415924
kNN_MMD_dc_ae_l10_k1,177,59.343238913181814,-0.26901235067183393,1.9298449456691742
kNN_MMD_dc_ae_l10_k1,178,59.52943686818182,-0.2582804221434605,1.9952876060269773
kNN_MMD_dc_ae_l10_k1,179,59.53394987363636,-0.2580203051513792,1.9998353258124553
kNN_MMD_dc_ae_l10_k1,180,59.61907620909091,-0.2531138616408659,1.9902075342833996
kNN_MMD_dc_ae_l10_k1,181,59.64024705,-0.25189363367691286,1.989408053457737
kNN_MMD_dc_ae_l10_k1,182,59.81487126545455,-0.2418287830743299,1.999978329789883
kNN_MMD_dc_ae_l10_k1,183,59.821444613636366,-0.241449913699103,1.973686782643199
kNN_MMD_dc_ae_l10_k1,184,59.82249576181818,-0.241389328462493,1.9634639844298363
kNN_MMD_dc_ae_l10_k1,185,60.13491826227273,-0.22338217072795283,1.9999861008627704
kNN_MMD_dc_ae_l10_k1,186,60.66603184545455,-0.19277027160609897,1.9707919340580702
kNN_MMD_dc_ae_l10_k1,187,60.91525143409091,-0.1784059526579342,1.9995428110996727
kNN_MMD_dc_ae_l10_k1,188,60.98922430909091,-0.17414236336374334,1.980497321113944
kNN_MMD_dc_ae_l10_k1,189,61.15445065909091,-0.16461917939964438,1.9601862765848637
kNN_MMD_dc_ae_l10_k1,190,61.257236485,-0.15869489232900422,1.9927043211646378
kNN_MMD_dc_ae_l10_k1,191,61.38288141818182,-0.1514530703505647,1.9516941159963608
kNN_MMD_dc_ae_l10_k1,192,61.41676890772727,-0.14949989038246164,1.986774225719273
kNN_MMD_dc_ae_l10_k1,193,61.450913154545454,-0.1475319116444142,1.9900037040933967
kNN_MMD_dc_ae_l10_k1,194,61.557454278181815,-0.14139117973251966,1.99809542496223
kNN_MMD_dc_ae_l10_k1,195,61.612018317727276,-0.1382462613438015,1.9842868112027645
kNN_MMD_dc_ae_l10_k1,196,61.66026577136363,-0.13546541327218128,1.9992732051759958
kNN_MMD_dc_ae_l10_k1,197,61.784896459090916,-0.12828204956052722,1.9890613919124007
kNN_MMD_dc_ae_l10_k1,198,61.80260090454545,-0.12726161492013313,1.995690522249788
kNN_MMD_dc_ae_l10_k1,199,62.04634134636364,-0.11321309864578996,1.9987137557473034
kNN_MMD_dc_ae_l10_k1,200,62.140166177272725,-0.1078052982244427,1.9764959085732698
kNN_MMD_dc_ae_l10_k1,201,62.30800517363637,-0.0981315286427709,1.9999999751096507
kNN_MMD_dc_ae_l10_k1,202,62.48285368636363,-0.08805375017371433,1.9826974105089903
kNN_MMD_dc_ae_l10_k1,203,62.50087945,-0.08701479565343062,1.9782028682529926
kNN_MMD_dc_ae_l10_k1,204,62.515273900000004,-0.08618513987871876,1.9685981012880802
kNN_MMD_dc_ae_l10_k1,205,62.56153540454545,-0.08351875634944335,1.9575593397021294
kNN_MMD_dc_ae_l10_k1,206,62.62842450590909,-0.07966345592382028,1.983115753158927
kNN_MMD_dc_ae_l10_k1,207,62.64787497272727,-0.07854238550316901,1.9578921347856522
kNN_MMD_dc_ae_l10_k1,208,62.80573838590909,-0.06944358059141646,1.9919973257929087
kNN_MMD_dc_ae_l10_k1,209,62.831736559090906,-0.06794511871810778,1.9720368329435587
kNN_MMD_dc_ae_l10_k1,210,63.033077886363635,-0.05634036863318487,1.9999998750835601
kNN_MMD_dc_ae_l10_k1,211,63.2958711590909,-0.041193700558090865,1.9696151055395603
kNN_MMD_dc_ae_l10_k1,212,63.30556153181818,-0.04063517461980955,1.9840043112635612
kNN_MMD_dc_ae_l10_k1,213,63.451246159090914,-0.0322383208113255,1.9975628610700369
kNN_MMD_dc_ae_l10_k1,214,63.51674641363636,-0.02846306962571502,1.9875988494604826
kNN_MMD_dc_ae_l10_k1,215,63.52993807136364,-0.027702739428211564,1.9360591396689415
kNN_MMD_dc_ae_l10_k1,216,63.601648069090906,-0.02356957604100441,1.9252740144729614
kNN_MMD_dc_ae_l10_k1,217,63.632569839545454,-0.021787331813408223,1.9872485594823956
kNN_MMD_dc_ae_l10_k1,218,63.65115097727273,-0.02071636708629849,1.9870786052197218
kNN_MMD_dc_ae_l10_k1,219,63.71100458181818,-0.017266572988681755,1.9754052367061377
kNN_MMD_dc_ae_l10_k1,220,63.89873966363636,-0.006446048776474242,1.940235260874033
kNN_MMD_dc_ae_l10_k1,221,63.92419218818182,-0.004979036562035517,1.9362961798906326
kNN_MMD_dc_ae_l10_k1,222,63.96103896818182,-0.002855291382016408,1.9865736281499267
kNN_MMD_dc_ae_l10_k1,223,63.99746849090909,-0.0007555957423308915,1.9995488346903585
kNN_MMD_dc_ae_l10_k1,224,64.02118780454545,0.000611519050564863,1.9903475446626544
kNN_MMD_dc_ae_l10_k1,225,64.02835174090909,0.0010244282741725598,1.9255640134215355
kNN_MMD_dc_ae_l10_k1,226,64.1043883409091,0.005406964896234798,1.9993592776590958
kNN_MMD_dc_ae_l10_k1,227,64.15682117727273,0.008429046703709133,1.9664234444499016
kNN_MMD_dc_ae_l10_k1,228,64.23845857272727,0.01313439748621699,1.9984326594276354
kNN_MMD_dc_ae_l10_k1,229,64.25370258636363,0.014013019729039077,1.9856678675860167
kNN_MMD_dc_ae_l10_k1,230,64.32671434181817,0.01822121278502206,1.9941553478129208
kNN_MMD_dc_ae_l10_k1,231,64.40631527727272,0.022809187717882526,1.9845468867570162
kNN_MMD_dc_ae_l10_k1,232,64.56676404090909,0.032057004987472486,1.9998970255692257
kNN_MMD_dc_ae_l10_k1,233,64.70266141363636,0.0398897488610707,1.9741984941065311
kNN_MMD_dc_ae_l10_k1,234,64.83579067045456,0.047562946288015,1.9985630430746824
kNN_MMD_dc_ae_l10_k1,235,64.88276691590909,0.05027052548108044,1.9996319219935685
kNN_MMD_dc_ae_l10_k1,236,64.91428311818181,0.05208703109348984,1.9648962616920471
kNN_MMD_dc_ae_l10_k1,237,64.99876317727272,0.056956225044821694,1.999153762764763
kNN_MMD_dc_ae_l10_k1,238,65.11283459954545,0.06353098227543044,1.9959504888392985
kNN_MMD_dc_ae_l10_k1,239,65.12859398045454,0.06443930884414997,1.9725657515227795
kNN_MMD_dc_ae_l10_k1,240,65.15700578272727,0.06607688553694015,1.9388341717422009
kNN_MMD_dc_ae_l10_k1,241,65.26560826818182,0.07233642856952589,1.9733833782374859
kNN_MMD_dc_ae_l10_k1,242,65.49862164545455,0.08576666689328061,1.9963968866504729
kNN_MMD_dc_ae_l10_k1,243,65.58085287863636,0.09050624481886647,1.9705871567130089
kNN_MMD_dc_ae_l10_k1,244,65.74797291818182,0.10013857574355729,1.9838238693773746
kNN_MMD_dc_ae_l10_k1,245,65.77319434545456,0.10159226815857124,1.9850840214639902
kNN_MMD_dc_ae_l10_k1,246,65.79643795909091,0.10293196493604907,1.9705915432423353
kNN_MMD_dc_ae_l10_k1,247,65.90152255454545,0.10898874664372764,1.9794519301503897
kNN_MMD_dc_ae_l10_k1,248,66.06104215454546,0.11818300952419154,1.991444087587297
kNN_MMD_dc_ae_l10_k1,249,66.34667021363636,0.13464581071801482,1.9959028367884457
kNN_MMD_dc_ae_l10_k1,250,66.41367993636364,0.13850806342114064,1.9639420211315155
kNN_MMD_dc_ae_l10_k1,251,66.49486482500001,0.14318733297826053,1.999045561417006
kNN_MMD_dc_ae_l10_k1,252,66.57540134545455,0.14782923240965884,1.991226116195321
kNN_MMD_dc_ae_l10_k1,253,66.64770191772728,0.15199643485928482,1.9971314459107816
kNN_MMD_dc_ae_l10_k1,254,66.69631712272727,0.15479847908932004,1.9706220272928476
kNN_MMD_dc_ae_l10_k1,255,66.69915260454546,0.15496190831826281,1.9998801750480197
kNN_MMD_dc_ae_l10_k1,256,66.84640655909091,0.16344921375457688,1.9640635624527931
kNN_MMD_dc_ae_l10_k1,257,66.92138232272727,0.1677706067403678,1.9283307567238808
kNN_MMD_dc_ae_l10_k1,258,67.1600262,0.1815253713113582,1.964283749461174
kNN_MMD_dc_ae_l10_k1,259,67.24224864545455,0.1862644427369615,1.9985083034262061
kNN_MMD_dc_ae_l10_k1,260,67.33497136227273,0.19160872038946963,2.0
kNN_MMD_dc_ae_l10_k1,261,67.50431248636363,0.20136906840541843,1.9960596966557205
kNN_MMD_dc_ae_l10_k1,262,67.65232870272727,0.20990030847760313,1.9846822256222367
kNN_MMD_dc_ae_l10_k1,263,67.78208407272727,0.2173790445196429,1.9661234468221664
kNN_MMD_dc_ae_l10_k1,264,67.84529925,0.2210225902524589,1.9761718027293682
kNN_MMD_dc_ae_l10_k1,265,67.89158320909091,0.22369026799883285,1.9832551330327988
kNN_MMD_dc_ae_l10_k1,266,67.98637594090908,0.22915385551719142,1.982824970036745
kNN_MMD_dc_ae_l10_k1,267,68.0851692090909,0.234848022744816,1.99318225402385
kNN_MMD_dc_ae_l10_k1,268,68.12695885,0.23725666058115907,1.9389745593070984
kNN_MMD_dc_ae_l10_k1,269,68.2302839,0.24321202701786718,1.9985950893023983
kNN_MMD_dc_ae_l10_k1,270,68.23565684545454,0.24352170854259156,1.9850353933870792
kNN_MMD_dc_ae_l10_k1,271,68.26595938409092,0.24526826198284749,1.9540446624159813
kNN_MMD_dc_ae_l10_k1,272,68.27114585318182,0.2455671955323495,1.9970917098689824
kNN_MMD_dc_ae_l10_k1,273,68.32032611363637,0.24840180797589106,1.9835850056260824
kNN_MMD_dc_ae_l10_k1,274,68.38830778636363,0.25232008115428434,1.9995284072938375
kNN_MMD_dc_ae_l10_k1,275,68.41746199090909,0.2540004478343775,1.970930876210332
kNN_MMD_dc_ae_l10_k1,276,68.46063733181818,0.256488953536948,1.9909706031903625
kNN_MMD_dc_ae_l10_k1,277,68.46664887727273,0.256835442176758,1.958565667271614
kNN_MMD_dc_ae_l10_k1,278,68.47213741363636,0.2571517860376766,1.9996820359374397
kNN_MMD_dc_ae_l10_k1,279,68.93374281227273,0.283757428116166,1.9881121926009655
kNN_MMD_dc_ae_l10_k1,280,69.04567613727274,0.29020895140944425,1.9648988097906113
kNN_MMD_dc_ae_l10_k1,281,69.05974111818182,0.2910196175086998,1.9965708723757416
kNN_MMD_dc_ae_l10_k1,282,69.09219679545454,0.2928902718283501,1.9947367594577372
kNN_MMD_dc_ae_l10_k1,283,69.09712682727273,0.29317442505181285,1.9620752893388271
kNN_MMD_dc_ae_l10_k1,284,69.10091421363637,0.29339271939217726,1.9727739095687866
kNN_MMD_dc_ae_l10_k1,285,69.10780212727273,0.2937897194390094,1.9373141303658485
kNN_MMD_dc_ae_l10_k1,286,69.12065298636364,0.2945304069577943,1.9936538832262158
kNN_MMD_dc_ae_l10_k1,287,69.18059698636364,0.2979854111961857,1.9835169538855553
kNN_MMD_dc_ae_l10_k1,288,69.23367816363636,0.30104486155745686,1.9985935267759487
kNN_MMD_dc_ae_l10_k1,289,69.2644266,0.3028171152936152,1.9996599913283717
