dist_img,ref_img,ref_id,dist_type,level,dmos,var,score_MMD_sd_vae_l7,score_MMD_dc_ae_l10,score_MMD_dinov2_vitb14_l5,score_CMMD
I01_20_03.png,I01.png,1,20,3,4.0,0.966,0.9781467914581299,0.9747739434242249,0.9953852295875549,0.7406864762306213
I01_20_04.png,I01.png,1,20,4,3.33,1.35,0.9778887629508972,0.976690948009491,0.9980295300483704,0.7568910121917725
I01_20_05.png,I01.png,1,20,5,3.23,1.542,0.9775071144104004,0.9779490232467651,1.00258207321167,0.780998706817627
I01_21_01.png,I01.png,1,21,1,3.37,0.948,0.9806299209594727,0.9901055097579956,1.00607430934906,0.7690979838371277
I01_21_02.png,I01.png,1,21,2,2.57,0.883,0.9827449321746826,1.003371000289917,1.010931372642517,0.7833969593048096
I01_21_03.png,I01.png,1,21,3,2.03,0.74,0.9834996461868286,1.00738525390625,1.0116393566131592,0.7795476913452148
I01_21_04.png,I01.png,1,21,4,2.13,0.884,0.9844966530799866,1.0139594078063965,1.0121182203292847,0.775504469871521
I01_21_05.png,I01.png,1,21,5,1.43,0.559,0.9972231388092041,1.017013669013977,1.0123536586761475,0.7701444029808044
I01_22_01.png,I01.png,1,22,1,4.63,0.605,0.9857978820800781,1.013198733329773,1.012231707572937,0.8248679041862488
I01_22_02.png,I01.png,1,22,2,4.0,0.894,0.9908599853515625,1.0143072605133057,1.0123473405838013,0.8258521556854248
I01_22_03.png,I01.png,1,22,3,4.0,0.931,0.9973134398460388,1.0155729055404663,1.0123528242111206,0.8239068388938904
I01_22_04.png,I01.png,1,22,4,3.2,0.98,1.0057634115219116,1.01620614528656,1.0123531818389893,0.829991340637207
I01_22_05.png,I01.png,1,22,5,2.2,0.909,1.0125786066055298,1.0168710947036743,1.012353539466858,0.8241090178489685
I01_23_01.png,I01.png,1,23,1,2.73,0.929,0.9799425005912781,0.9743350148200989,0.9917601346969604,0.9118502140045166
I01_23_02.png,I01.png,1,23,2,2.17,0.86,0.9797300100326538,0.974007248878479,0.9946717023849487,0.8662649989128113
I01_23_03.png,I01.png,1,23,3,2.2,0.945,0.9833004474639893,0.9758812189102173,0.9992679953575134,0.8383886814117432
I01_23_04.png,I01.png,1,23,4,2.37,1.197,0.9890026450157166,0.9800877571105957,1.0063037872314453,0.8643254041671753
I01_23_05.png,I01.png,1,23,5,1.57,0.616,0.9920617341995239,0.9819614887237549,1.005626916885376,0.8585679531097412
I01_24_01.png,I01.png,1,24,1,3.57,0.92,0.9966036081314087,0.9968260526657104,1.007311224937439,0.8030658960342407
I01_24_02.png,I01.png,1,24,2,2.5,0.847,1.0074747800827026,1.0085827112197876,1.0116056203842163,0.81514573097229
I01_24_03.png,I01.png,1,24,3,1.87,0.67,1.0119545459747314,1.0130176544189453,1.0121713876724243,0.8236653804779053
I01_24_04.png,I01.png,1,24,4,1.6,0.554,1.01653254032135,1.0163078308105469,1.0123406648635864,0.8522967100143433
I01_24_05.png,I01.png,1,24,5,1.4,0.554,1.0183557271957397,1.016951560974121,1.0123528242111206,0.872694730758667
I01_25_01.png,I01.png,1,25,1,3.43,0.844,1.0092309713363647,1.0111579895019531,1.0065855979919434,0.7773809432983398
I01_25_02.png,I01.png,1,25,2,3.87,0.806,0.9980510473251343,0.9992163181304932,1.0020020008087158,0.7618955373764038
I01_25_03.png,I01.png,1,25,3,4.26,0.566,0.9869214296340942,0.9851862788200378,0.9953058958053589,0.7447873950004578
I01_25_04.png,I01.png,1,25,4,4.17,0.582,0.9807578921318054,0.9758750796318054,0.9964975118637085,0.7581763863563538
I01_25_05.png,I01.png,1,25,5,3.27,0.854,0.9878559708595276,0.9871485233306885,1.0100722312927246,0.8105892539024353
I02_01_01.png,I02.png,2,1,1,4.5,0.719,0.9627824425697327,0.9747927188873291,0.9876534938812256,0.6568912267684937
I02_01_02.png,I02.png,2,1,2,4.17,0.934,0.9642860889434814,0.9768009781837463,0.9909497499465942,0.7031984925270081
I02_01_03.png,I02.png,2,1,3,2.07,0.772,0.9870955944061279,0.9918543100357056,1.0059518814086914,0.7404723167419434
I02_01_04.png,I02.png,2,1,4,1.57,0.496,1.015467882156372,1.0122522115707397,1.0123101472854614,0.7440334558486938
I02_01_05.png,I02.png,2,1,5,1.27,0.512,1.018875241279602,1.0170170068740845,1.0123536586761475,0.7623441815376282
I02_02_01.png,I02.png,2,2,1,3.2,0.748,0.9697384834289551,0.9824633598327637,0.9986287951469421,0.7262728214263916
I02_02_02.png,I02.png,2,2,2,2.27,0.854,0.9956583976745605,0.9956399202346802,1.0107107162475586,0.7333239316940308
I02_02_03.png,I02.png,2,2,3,1.57,0.616,1.016857624053955,1.0134845972061157,1.0123414993286133,0.7205367684364319
I02_02_04.png,I02.png,2,2,4,1.17,0.373,1.0182737112045288,1.016760230064392,1.0123528242111206,0.7350525259971619
I02_02_05.png,I02.png,2,2,5,1.0,0.0,1.0186713933944702,1.016899585723877,1.0123534202575684,0.7465518712997437
I02_03_01.png,I02.png,2,3,1,4.6,0.554,0.9627824425697327,0.9747927188873291,0.9876534938812256,0.6568912267684937
I02_03_02.png,I02.png,2,3,2,3.77,0.716,0.965672492980957,0.9795481562614441,0.9999014139175415,0.7194795608520508
I02_03_03.png,I02.png,2,3,3,2.33,0.699,1.0021638870239258,1.0161212682724,1.0123536586761475,0.7139844298362732
I02_03_04.png,I02.png,2,3,4,1.8,0.542,1.0156928300857544,1.0170072317123413,1.012333869934082,0.6729913949966431
I02_03_05.png,I02.png,2,3,5,1.2,0.4,1.0175023078918457,1.016867756843567,1.012353539466858,0.7450152039527893
I02_04_01.png,I02.png,2,4,1,4.3,0.64,0.9813040494918823,0.9923797845840454,1.0065464973449707,0.7561567425727844
I02_04_02.png,I02.png,2,4,2,2.67,0.869,0.998558521270752,1.0130854845046997,1.011461615562439,0.814088761806488
I02_04_03.png,I02.png,2,4,3,1.87,0.763,1.0116777420043945,1.0169821977615356,1.0123271942138672,0.8146305084228516
I02_04_04.png,I02.png,2,4,4,1.77,0.716,1.0143600702285767,1.0170091390609741,1.0123473405838013,0.801089882850647
I02_04_05.png,I02.png,2,4,5,1.53,0.718,1.0159300565719604,1.0170152187347412,1.0123519897460938,0.7924954891204834
I02_05_01.png,I02.png,2,5,1,3.77,0.761,0.9708552360534668,1.000027060508728,1.0122959613800049,0.7285007238388062
I02_05_02.png,I02.png,2,5,2,1.8,0.476,0.996194064617157,1.015114665031433,1.0122514963150024,0.7597275972366333
I02_05_03.png,I02.png,2,5,3,1.33,0.471,1.0118741989135742,1.0163649320602417,1.0114734172821045,0.7164157629013062
I02_05_04.png,I02.png,2,5,4,1.37,0.482,1.015386700630188,1.0162750482559204,1.0114881992340088,0.7165823578834534
I02_05_05.png,I02.png,2,5,5,1.47,0.562,1.0112794637680054,1.0151102542877197,1.0113857984542847,0.7190662026405334
I02_06_01.png,I02.png,2,6,1,4.2,0.872,0.9685648083686829,0.9891970753669739,1.0053995847702026,0.810175895690918
I02_06_02.png,I02.png,2,6,2,4.07,0.727,0.9701692461967468,0.9934255480766296,1.0073167085647583,0.8112281560897827
I02_06_03.png,I02.png,2,6,3,3.97,0.948,0.9711559414863586,0.9972215890884399,1.0093237161636353,0.8074485063552856
I02_06_04.png,I02.png,2,6,4,3.7,0.936,0.9759457111358643,1.0057331323623657,1.011350393295288,0.7932428121566772
I02_06_05.png,I02.png,2,6,5,2.63,0.983,0.9871383905410767,1.0152925252914429,1.0122660398483276,0.8268325328826904
I02_07_01.png,I02.png,2,7,1,2.47,1.087,0.9784095287322998,0.989289402961731,1.002233862876892,0.6744354367256165
I02_07_02.png,I02.png,2,7,2,2.37,1.048,0.9879832863807678,0.9994299411773682,1.0093305110931396,0.7407931089401245
I02_07_03.png,I02.png,2,7,3,2.06,1.045,0.9930885434150696,1.003474235534668,1.0111254453659058,0.7746135592460632
I02_07_04.png,I02.png,2,7,4,1.97,1.048,0.9974361658096313,1.005445122718811,1.011743187904358,0.7947733402252197
I02_07_05.png,I02.png,2,7,5,1.53,0.763,1.0015769004821777,1.00278639793396,1.012223243713379,0.7960253953933716
I02_08_01.png,I02.png,2,8,1,4.4,0.554,0.9627824425697327,0.9747927188873291,0.9876534938812256,0.6568912267684937
I02_08_02.png,I02.png,2,8,2,3.4,0.879,0.980721116065979,0.9989895820617676,0.9990009069442749,0.8010691404342651
I02_08_03.png,I02.png,2,8,3,3.06,1.043,1.0017797946929932,1.0139249563217163,1.0077308416366577,0.8455203771591187
I02_08_04.png,I02.png,2,8,4,1.97,0.912,1.0166752338409424,1.01694917678833,1.0120570659637451,0.8093831539154053
I02_08_05.png,I02.png,2,8,5,1.37,0.752,1.0184744596481323,1.0170098543167114,1.012306571006775,0.7909871935844421
I02_09_01.png,I02.png,2,9,1,4.57,0.716,0.9712449312210083,0.9957109093666077,1.0091747045516968,0.7763503193855286
I02_09_02.png,I02.png,2,9,2,3.73,0.814,0.988042414188385,1.0073702335357666,1.0120439529418945,0.8266739845275879
I02_09_03.png,I02.png,2,9,3,3.07,1.123,0.9928454160690308,1.0118573904037476,1.0122610330581665,0.8375967741012573
I02_09_04.png,I02.png,2,9,4,1.53,0.562,1.0076643228530884,1.0164313316345215,1.0123509168624878,0.8456847667694092
I02_09_05.png,I02.png,2,9,5,1.27,0.442,1.017544150352478,1.0170170068740845,1.0123534202575684,0.8415266275405884
I02_10_01.png,I02.png,2,10,1,4.6,0.554,0.9673432111740112,0.9881687164306641,1.0057554244995117,0.8345816135406494
I02_10_02.png,I02.png,2,10,2,4.33,0.596,0.9682302474975586,0.9900346398353577,1.0070149898529053,0.7945343255996704
I02_10_03.png,I02.png,2,10,3,4.13,0.718,0.9711649417877197,0.9942896962165833,1.0099012851715088,0.8649997711181641
I02_10_04.png,I02.png,2,10,4,2.6,1.281,0.9862146973609924,1.0162936449050903,1.0123529434204102,0.8366936445236206
I02_10_05.png,I02.png,2,10,5,1.6,0.757,1.0009734630584717,1.0170153379440308,1.0123536586761475,0.8936901092529297
I02_11_01.png,I02.png,2,11,1,4.27,0.929,0.9635403752326965,0.9875078201293945,1.0085207223892212,0.8061718344688416
I02_11_02.png,I02.png,2,11,2,3.7,0.936,0.9668378233909607,0.9954476356506348,1.011093020439148,0.8066667318344116
I02_11_03.png,I02.png,2,11,3,3.4,0.841,0.9692310094833374,1.0001795291900635,1.0118070840835571,0.808149516582489
I02_11_04.png,I02.png,2,11,4,2.73,0.772,0.9762995839118958,1.007251262664795,1.012202262878418,0.7984856367111206
I02_11_05.png,I02.png,2,11,5,2.3,0.69,0.9925432801246643,1.0138201713562012,1.012338399887085,0.8029481768608093
I02_12_01.png,I02.png,2,12,1,4.63,0.547,0.962995171546936,0.9801799654960632,1.0005555152893066,0.8156523704528809
I02_12_02.png,I02.png,2,12,2,4.06,0.84,0.9662147164344788,0.9929646253585815,1.010770320892334,0.8056365251541138
I02_12_03.png,I02.png,2,12,3,3.67,0.83,0.9719139933586121,1.0016807317733765,1.011988639831543,0.8008089065551758
I02_12_04.png,I02.png,2,12,4,2.6,0.8,0.9826964735984802,1.0104306936264038,1.012305736541748,0.8024956583976746
I02_12_05.png,I02.png,2,12,5,2.37,0.706,0.9909150004386902,1.013883352279663,1.0123417377471924,0.8075040578842163
I02_13_01.png,I02.png,2,13,1,4.2,0.702,0.9626970291137695,0.9864471554756165,0.9963747262954712,0.6867639422416687
I02_13_02.png,I02.png,2,13,2,3.33,1.164,0.9638217091560364,1.0089623928070068,1.0088168382644653,0.7760639190673828
I02_13_03.png,I02.png,2,13,3,2.73,0.892,0.9691748023033142,1.0137155055999756,1.0115940570831299,0.7910840511322021
I02_13_04.png,I02.png,2,13,4,2.53,0.806,0.9797040224075317,1.0153965950012207,1.0122685432434082,0.8106632828712463
I02_13_05.png,I02.png,2,13,5,1.97,0.547,0.9904002547264099,1.0160211324691772,1.0123348236083984,0.8152079582214355
I02_14_01.png,I02.png,2,14,1,4.33,0.699,0.9634413719177246,0.9807773232460022,0.9979557991027832,0.7902756333351135
I02_14_02.png,I02.png,2,14,2,3.37,0.836,0.9671556353569031,0.9893530011177063,1.007480502128601,0.782075047492981
I02_14_03.png,I02.png,2,14,3,2.7,0.781,0.9718658328056335,0.9955829977989197,1.0102452039718628,0.8020212650299072
I02_14_04.png,I02.png,2,14,4,2.33,0.869,0.9802575707435608,1.002535104751587,1.0115541219711304,0.8158876895904541
I02_14_05.png,I02.png,2,14,5,2.0,0.73,1.0000905990600586,1.0122499465942383,1.0122684240341187,0.8475301861763
I02_15_01.png,I02.png,2,15,1,3.57,0.883,0.9778902530670166,1.0039113759994507,1.0121437311172485,0.8650701642036438
I02_15_02.png,I02.png,2,15,2,2.77,0.716,0.9969407320022583,1.010634422302246,1.0123211145401,0.8535482883453369
I02_15_03.png,I02.png,2,15,3,2.03,0.795,1.0088424682617188,1.0139027833938599,1.0123392343521118,0.8688416481018066
I02_15_04.png,I02.png,2,15,4,1.5,0.563,1.0172384977340698,1.0166866779327393,1.0123502016067505,0.846622109413147
I02_15_05.png,I02.png,2,15,5,1.5,0.671,1.0186033248901367,1.0169824361801147,1.0123519897460938,0.8743045926094055
I02_16_01.png,I02.png,2,16,1,4.4,0.841,0.9635791778564453,0.9750858545303345,0.988412618637085,0.6676480770111084
I02_16_02.png,I02.png,2,16,2,4.4,0.554,0.9662603139877319,0.976307213306427,0.9903762936592102,0.6927094459533691
I02_16_03.png,I02.png,2,16,3,3.77,0.716,0.9804763197898865,0.9814353585243225,0.996578574180603,0.7809584140777588
I02_16_04.png,I02.png,2,16,4,2.9,0.907,1.008732795715332,1.010299563407898,1.0089309215545654,0.8390852212905884
I02_16_05.png,I02.png,2,16,5,1.83,0.734,1.016398549079895,1.016294002532959,1.0117883682250977,0.8278697729110718
I02_17_01.png,I02.png,2,17,1,4.5,0.5,0.9631497263908386,0.9751041531562805,0.9879458546638489,0.6558701992034912
I02_17_02.png,I02.png,2,17,2,4.63,0.547,0.9640644192695618,0.9757651090621948,0.9887640476226807,0.6637383699417114
I02_17_03.png,I02.png,2,17,3,4.33,0.596,0.9674314260482788,0.9782039523124695,0.9918968081474304,0.66901034116745
I02_17_04.png,I02.png,2,17,4,3.63,0.795,0.984325110912323,0.9895763993263245,1.002147912979126,0.7453480362892151
I02_17_05.png,I02.png,2,17,5,1.9,0.79,1.0187551975250244,1.0170170068740845,1.0123449563980103,0.8237844705581665
I02_18_01.png,I02.png,2,18,1,4.13,0.67,0.980676531791687,0.9893105030059814,0.9944316744804382,0.7373942136764526
I02_18_02.png,I02.png,2,18,2,4.63,0.547,0.9710671901702881,0.9807373881340027,0.9899539351463318,0.6708794832229614
I02_18_03.png,I02.png,2,18,3,4.73,0.442,0.9627824425697327,0.9747927188873291,0.9876534938812256,0.6568912267684937
I02_18_04.png,I02.png,2,18,4,4.33,0.537,0.977693498134613,0.9858551025390625,0.9937785863876343,0.6688467264175415
I02_18_05.png,I02.png,2,18,5,4.03,0.605,0.9961342811584473,1.0066934823989868,1.0044554471969604,0.6764402389526367
I02_19_01.png,I02.png,2,19,1,4.17,0.778,0.9649345874786377,0.9793089628219604,0.9891729950904846,0.6662123203277588
I02_19_02.png,I02.png,2,19,2,4.0,0.73,0.9658642411231995,0.9823654890060425,0.9926257729530334,0.681835949420929
I02_19_03.png,I02.png,2,19,3,3.23,0.955,0.9735445380210876,0.9988959431648254,1.0061256885528564,0.7073333859443665
